id_facture,montant_total,nb_relances,delai_paiement,client_id,nb_commandes_client,total_achats_client,moyenne_retard_client,type_client,statut_final_facture
7617,35450.94,0,6,387,15,52130.49,7.71,client,payée
7618,75719.83,2,56,497,1,3741.11,1.15,client,partielle
7619,97265.89,0,76,269,24,81196.2,0.43,client,payée
7620,46613.2,0,53,244,19,160596.87,0.09,client,payée
7621,86798.17,2,63,412,5,15487.2,0.55,client,payée
7622,58756.99,1,42,52,26,67268.26,1.61,client,payée
7623,19937.39,2,20,189,27,61930.82,2.63,client,payée
7624,70609.16,1,82,408,21,48745.26,4.5,client,partielle
7625,53776.28,0,31,10,22,140214.42,1.12,client,payée
7626,66807.62,0,78,170,7,19263.17,1.57,client,payée
7627,89520.3,2,32,165,11,41573.54,6.0,client,partielle
7628,46841.28,2,70,15,1,8661.41,11.98,client,impayée
7629,90611.87,0,49,362,22,214386.99,0.73,client,payée
7630,76313.56,1,37,156,2,17773.73,3.2,client,payée
7631,51417.47,1,64,165,14,135475.49,1.75,client,payée
7632,62306.1,3,54,193,10,73636.11,3.75,client,partielle
7633,35930.21,2,50,397,3,29693.19,0.63,client,payée
7634,98441.74,0,39,315,14,83590.51,1.58,client,payée
7635,68398.36,2,45,452,5,41787.53,6.17,client,partielle
7636,9165.45,2,62,56,17,166146.14,8.55,client,impayée
7637,36029.08,3,81,488,7,53720.31,4.86,client,impayée
7638,64214.87,2,59,286,1,9653.76,14.45,client,impayée
7639,10351.66,1,9,244,24,96699.76,5.29,client,payée
7640,7269.0,1,9,64,11,48424.24,6.86,client,partielle
7641,47752.3,1,26,323,28,144981.79,2.21,client,payée
7642,36605.57,1,38,276,6,34300.16,0.93,client,payée
7643,46638.37,1,69,246,16,146867.8,5.36,client,partielle
7644,29955.86,1,63,99,27,245778.29,12.57,client,impayée
7645,20648.19,2,21,283,14,101691.54,20.06,client,impayée
7646,70468.62,2,55,368,17,65593.04,2.99,client,partielle
7647,53884.26,1,53,140,15,58845.27,3.88,client,partielle
7648,24014.65,0,13,109,14,98755.25,1.86,client,payée
7649,35361.0,3,78,243,7,42189.73,5.58,client,impayée
7650,61221.75,2,19,41,10,40682.62,7.25,client,partielle
7651,11861.79,1,33,208,19,63572.06,0.21,client,payée
7652,19008.04,3,57,224,7,54467.03,9.37,client,impayée
7653,11958.33,1,29,51,15,127587.8,3.61,client,payée
7654,82170.15,2,89,353,27,110441.85,4.33,client,impayée
7655,76478.88,3,85,80,24,129585.12,1.15,client,partielle
7656,76564.73,1,32,29,26,200406.79,0.05,client,payée
7657,73050.91,0,27,347,14,80552.83,15.2,client,impayée
7658,68591.62,0,7,223,15,145350.85,13.18,client,impayée
7659,50314.23,0,37,51,19,57699.08,7.44,client,partielle
7660,66016.43,0,75,315,21,185530.42,3.21,client,partielle
7661,8644.35,3,73,88,26,115663.27,1.91,client,partielle
7662,64039.12,1,21,384,16,119942.0,0.85,client,payée
7663,78898.38,3,85,159,2,8059.12,0.42,client,partielle
7664,52534.04,0,71,137,2,19463.51,3.06,client,partielle
7665,38963.77,2,71,109,1,2401.07,7.86,client,impayée
7666,31355.54,1,38,484,16,97737.13,6.47,client,partielle
7667,66066.19,1,12,454,19,176398.02,7.05,client,partielle
7668,70816.11,0,49,286,4,23034.89,0.63,client,payée
7669,87741.92,0,64,90,3,26168.31,9.93,client,impayée
7670,37521.74,1,60,296,11,105584.92,8.15,client,impayée
7671,78128.37,2,74,7,24,61024.34,0.49,client,partielle
7672,58328.8,1,26,456,17,100477.79,2.2,client,payée
7673,88869.47,1,37,443,5,37456.9,2.35,client,payée
7674,55142.15,1,54,139,23,199120.66,6.64,client,partielle
7675,54174.83,0,75,3,29,95852.11,9.85,client,impayée
7676,59898.32,5,87,388,9,58808.52,2.36,client,impayée
7677,76184.96,1,50,253,1,3303.37,0.7,client,payée
7678,96645.6,3,56,225,25,201079.36,0.43,client,partielle
7679,11988.52,1,78,20,27,115481.61,5.09,client,partielle
7680,10076.29,1,70,261,9,37354.9,3.45,client,partielle
7681,94067.28,1,25,162,4,32633.66,11.62,client,impayée
7682,55338.18,0,28,142,16,139776.96,15.34,client,impayée
7683,63415.79,1,52,397,15,71200.36,11.42,client,impayée
7684,50830.24,0,17,445,10,60088.2,0.39,client,payée
7685,13897.46,4,68,433,5,37738.42,1.67,client,partielle
7686,77968.49,2,9,45,16,127381.78,1.36,client,payée
7687,75986.34,1,22,309,6,48965.66,0.36,client,payée
7688,34611.82,1,79,280,16,81969.63,12.52,client,impayée
7689,34092.73,3,41,222,4,25162.94,11.26,client,impayée
7690,84594.93,1,58,191,22,63280.29,2.48,client,payée
7691,11873.94,1,36,488,21,201356.68,15.94,client,impayée
7692,88704.99,1,32,459,15,114169.91,4.14,client,payée
7693,29382.86,3,49,9,3,15013.26,2.85,client,partielle
7694,61333.55,1,32,191,19,97221.08,3.99,client,payée
7695,93919.45,0,69,312,9,24514.85,2.74,client,payée
7696,69421.64,0,74,333,5,28276.93,1.73,client,payée
7697,44370.83,1,79,333,16,118147.07,1.0,client,payée
7698,70505.75,1,46,480,27,259751.78,3.09,client,payée
7699,37678.07,2,37,199,3,21542.07,3.78,client,partielle
7700,31339.55,1,20,384,8,57645.53,8.62,client,partielle
7701,99684.91,1,17,203,24,198991.47,3.21,client,payée
7702,76325.07,2,25,128,14,85098.17,8.84,client,impayée
7703,66248.4,3,63,113,29,65456.22,15.47,client,impayée
7704,38752.52,0,51,42,3,27356.58,6.39,client,partielle
7705,9670.28,2,43,1,16,83516.34,0.64,client,payée
7706,7950.4,1,47,64,7,69141.23,3.09,client,payée
7707,57647.22,1,31,220,9,47259.21,9.71,client,impayée
7708,77393.11,2,41,72,3,22040.03,3.38,client,partielle
7709,56051.02,1,7,15,8,45431.91,8.32,client,partielle
7710,84874.58,1,80,325,28,108061.96,7.48,client,impayée
7711,8175.52,0,11,406,12,113354.07,0.87,client,payée
7712,39841.45,1,62,404,17,119297.88,2.0,client,payée
7713,27521.69,2,24,452,28,156916.86,7.22,client,partielle
7714,47490.93,0,83,301,14,44146.76,0.87,client,payée
7715,11875.76,1,69,89,16,159885.71,2.75,client,partielle
7716,95642.51,1,78,80,19,174062.13,0.74,client,payée
7717,26209.26,3,18,168,28,150703.86,1.34,client,payée
7718,92619.24,1,83,430,4,13486.63,1.68,client,partielle
7719,45459.85,0,53,91,3,6712.48,3.78,client,payée
7720,98624.79,2,78,63,13,41790.86,12.15,client,impayée
7721,57635.55,0,41,349,9,56478.9,2.44,client,payée
7722,93429.12,3,10,396,13,110842.4,9.48,client,impayée
7723,5508.15,3,10,180,29,142337.04,5.94,client,partielle
7724,76082.69,0,32,263,12,65662.2,7.58,client,partielle
7725,90789.81,1,82,216,26,150440.56,7.18,client,impayée
7726,18273.45,1,17,311,21,44952.84,1.8,client,payée
7727,14131.96,0,17,389,15,51244.92,1.35,client,payée
7728,45334.4,1,14,47,3,18021.81,18.99,client,impayée
7729,93699.5,2,84,490,3,12705.44,6.69,client,impayée
7730,56526.72,1,43,353,27,167037.76,2.28,client,payée
7731,55108.36,4,83,166,2,5729.6,4.04,client,impayée
7732,18406.98,4,27,360,26,218985.58,7.48,client,impayée
7733,5075.0,2,41,299,6,49619.73,0.29,client,payée
7734,81963.31,4,12,198,25,183971.81,0.52,client,payée
7735,13319.58,4,64,136,16,100024.3,0.13,client,partielle
7736,65215.73,2,9,342,23,117738.58,0.9,client,payée
7737,91888.56,2,31,178,18,134302.08,0.64,client,payée
7738,24821.93,2,23,374,9,74290.97,3.11,client,payée
7739,68200.92,1,47,78,3,25406.22,1.69,client,payée
7740,12476.36,2,47,393,23,109954.85,0.23,client,payée
7741,62356.74,1,39,141,26,92341.35,2.98,client,payée
7742,20573.51,0,88,306,23,108896.9,4.32,client,partielle
7743,74915.59,1,59,96,16,32988.82,2.31,client,payée
7744,33616.97,1,65,334,4,21543.27,1.51,client,payée
7745,49022.15,1,51,163,14,58629.99,2.48,client,payée
7746,61945.9,4,81,25,4,33281.28,3.67,client,impayée
7747,21270.97,1,60,445,28,207157.96,2.86,client,partielle
7748,75455.59,1,86,31,18,39741.77,0.49,client,payée
7749,33750.83,3,22,247,18,56777.31,3.05,client,partielle
7750,67925.33,1,69,49,18,114075.55,6.37,client,partielle
7751,20036.89,0,57,171,28,194453.79,8.57,client,partielle
7752,70371.18,0,89,301,27,220077.98,2.89,client,partielle
7753,17177.87,2,15,116,21,204672.0,25.41,client,impayée
7754,45408.87,2,5,212,3,22846.07,9.25,client,partielle
7755,28484.58,2,87,490,26,165338.54,1.21,client,partielle
7756,76095.65,2,12,357,7,37207.82,3.05,client,payée
7757,29893.33,1,23,7,13,102772.07,1.75,client,payée
7758,88763.14,0,59,202,7,66346.08,4.0,client,payée
7759,89722.92,2,20,134,22,118432.03,1.27,client,payée
7760,23661.92,2,70,217,13,86801.81,0.18,client,payée
7761,63315.36,4,16,306,24,87750.61,11.74,client,impayée
7762,13333.18,0,78,454,27,239212.85,3.67,client,partielle
7763,42196.02,0,66,301,4,30832.86,12.32,client,impayée
7764,72765.56,1,62,182,16,77402.53,0.63,client,payée
7765,67645.21,1,25,124,25,224809.54,0.82,client,payée
7766,64346.56,1,41,145,28,273469.73,1.28,client,payée
7767,31841.38,3,9,342,28,120628.48,3.05,client,payée
7768,40912.37,3,74,343,15,52395.54,10.6,client,impayée
7769,14779.88,2,36,413,13,112516.79,5.25,client,partielle
7770,73307.17,1,71,192,10,66594.43,0.28,client,payée
7771,52869.44,1,14,455,10,90749.46,2.61,client,payée
7772,72332.74,1,73,99,5,23900.72,6.42,client,impayée
7773,28649.63,1,88,120,4,26600.13,1.95,client,partielle
7774,35821.63,2,66,359,19,125736.21,3.39,client,partielle
7775,36750.46,2,41,116,15,52587.82,6.21,client,partielle
7776,7445.53,5,51,404,9,89419.08,16.76,client,impayée
7777,37399.55,2,85,282,16,116999.59,2.03,client,partielle
7778,81313.93,1,53,477,28,204768.56,6.82,client,partielle
7779,90243.36,0,28,413,4,17499.83,6.88,client,partielle
7780,54230.74,3,86,263,25,180076.45,3.91,client,impayée
7781,48272.66,1,30,383,11,95301.89,8.39,client,partielle
7782,7928.34,1,59,162,17,144636.34,3.84,client,partielle
7783,88524.41,3,11,5,21,196513.8,4.9,client,partielle
7784,6235.97,0,82,205,1,3189.42,9.08,client,impayée
7785,94751.26,1,45,390,9,31163.58,3.23,client,payée
7786,51475.54,3,6,480,12,92176.2,3.25,client,payée
7787,37483.78,0,34,484,23,194623.91,4.47,client,payée
7788,92800.75,3,85,289,12,88733.77,8.15,client,impayée
7789,7317.14,1,24,171,10,31428.65,0.68,client,payée
7790,60235.37,5,60,443,9,60836.28,7.37,client,impayée
7791,57148.59,1,78,289,21,167728.08,1.75,client,partielle
7792,25835.44,1,28,211,26,80491.95,0.37,client,payée
7793,45744.31,3,16,361,25,61166.85,7.86,client,partielle
7794,66965.08,1,19,189,20,80767.68,0.78,client,payée
7795,74077.46,2,77,146,16,43616.23,1.2,client,partielle
7796,5068.1,5,86,142,13,41448.1,6.12,client,impayée
7797,94001.08,2,52,405,3,10880.98,4.16,client,partielle
7798,20629.91,2,65,423,18,112419.62,12.66,client,impayée
7799,27190.14,3,75,418,4,12987.47,15.43,client,impayée
7800,30029.98,2,32,159,19,129911.69,1.88,client,payée
7801,8592.91,4,7,81,25,108132.06,1.96,client,payée
7802,16689.95,1,20,135,13,58297.71,1.18,client,payée
7803,98703.24,4,40,341,28,272697.27,3.65,client,partielle
7804,34945.59,0,8,71,28,236354.17,2.37,client,payée
7805,15953.6,2,13,129,13,70110.81,0.07,client,payée
7806,15164.17,0,16,342,12,66955.62,2.51,client,payée
7807,73348.7,1,78,278,24,70040.19,0.32,client,payée
7808,86184.02,3,48,87,28,245177.32,8.02,client,impayée
7809,29410.47,0,70,92,1,2031.91,13.22,client,impayée
7810,6986.4,2,23,191,2,6311.69,1.75,client,payée
7811,26193.55,1,17,232,3,18817.54,5.26,client,payée
7812,10368.99,2,59,446,22,77163.39,0.46,client,payée
7813,14822.52,2,69,256,21,148307.06,2.26,client,partielle
7814,45993.27,4,74,46,27,54786.34,4.29,client,impayée
7815,26842.25,2,7,57,21,58533.23,0.55,client,payée
7816,54014.86,1,29,222,22,178584.29,2.37,client,payée
7817,29081.91,1,56,173,13,85958.23,15.53,client,impayée
7818,94351.04,3,20,202,12,25867.98,0.91,client,payée
7819,91064.68,2,47,332,16,58344.22,4.84,client,partielle
7820,58846.58,0,60,493,14,54763.89,8.96,client,impayée
7821,38670.28,3,72,464,24,211019.63,7.37,client,impayée
7822,41208.95,4,12,469,14,93244.2,7.38,client,impayée
7823,44125.97,0,84,13,17,107633.77,0.3,client,payée
7824,74120.04,0,48,495,5,13468.0,18.17,client,impayée
7825,47905.7,0,42,452,6,43533.35,6.49,client,partielle
7826,86389.34,1,27,293,27,87672.04,15.43,client,impayée
7827,94689.0,2,10,94,10,61739.31,19.38,client,impayée
7828,36914.88,2,47,474,27,182009.25,2.21,client,payée
7829,58265.98,2,48,142,22,192170.2,3.92,client,partielle
7830,14030.37,1,84,293,9,76064.19,6.54,client,impayée
7831,24044.56,1,84,251,26,91541.97,9.46,client,impayée
7832,44279.25,4,27,473,7,65306.74,17.69,client,impayée
7833,24589.26,5,20,103,4,8088.15,18.34,client,impayée
7834,88273.25,3,80,347,23,106743.11,1.99,client,partielle
7835,20037.19,0,13,270,7,17716.52,5.7,client,payée
7836,48287.78,1,86,450,11,85444.91,0.79,client,partielle
7837,62541.43,2,13,194,27,162048.58,8.32,client,partielle
7838,70727.07,1,89,161,6,20397.27,0.87,client,partielle
7839,41391.59,1,62,386,16,42896.75,11.07,client,impayée
7840,87564.41,3,69,482,16,60938.78,19.34,client,impayée
7841,58990.32,0,63,256,24,224784.28,0.45,client,payée
7842,46753.24,1,27,181,24,178109.71,3.59,client,payée
7843,11387.86,1,73,89,29,114199.84,1.54,client,payée
7844,49145.5,1,23,55,13,118949.44,3.17,client,payée
7845,82969.9,1,39,173,26,80390.89,1.74,client,payée
7846,63381.4,1,59,293,12,90090.43,0.34,client,payée
7847,84055.43,1,86,155,29,156564.15,2.51,client,partielle
7848,51931.11,1,44,218,22,91223.64,1.14,client,payée
7849,16253.86,2,18,180,27,110658.41,3.98,client,payée
7850,6295.79,1,88,495,2,12012.85,5.71,client,impayée
7851,33805.86,0,17,342,21,198490.89,2.6,client,payée
7852,71309.09,2,57,127,13,103201.72,1.14,client,payée
7853,80074.69,2,84,372,1,7296.95,1.06,client,partielle
7854,33096.52,1,43,175,10,90041.67,0.01,client,payée
7855,52087.12,1,88,58,26,170629.87,6.06,client,impayée
7856,45006.3,0,69,135,28,98993.62,1.46,client,payée
7857,43999.66,0,60,141,29,284702.7,17.66,client,impayée
7858,26978.13,1,44,48,10,62779.52,6.87,client,partielle
7859,17955.25,1,50,371,28,126625.62,1.75,client,payée
7860,23685.41,1,81,156,29,238535.59,0.87,client,payée
7861,10256.58,0,11,429,11,62831.62,4.9,client,payée
7862,23822.42,1,49,184,9,18897.24,10.0,client,impayée
7863,5874.09,2,26,476,4,18238.28,4.39,client,partielle
7864,64589.55,0,11,216,17,96178.37,0.06,client,payée
7865,35055.66,1,88,163,19,94638.31,7.72,client,impayée
7866,97448.75,2,56,125,10,64139.61,16.65,client,impayée
7867,23403.12,1,72,311,13,45069.41,0.24,client,payée
7868,37853.71,0,74,353,2,13158.97,8.28,client,impayée
7869,38994.91,1,71,421,9,89029.68,6.35,client,partielle
7870,5802.89,2,7,137,7,56213.47,2.53,client,payée
7871,84724.76,3,62,370,26,194386.25,5.03,client,impayée
7872,8039.47,0,71,387,10,36048.8,0.86,client,payée
7873,94317.08,4,58,116,12,79850.3,6.37,client,impayée
7874,89747.06,1,13,130,22,188262.83,4.35,client,payée
7875,55874.58,2,58,442,20,78502.15,0.45,client,payée
7876,56641.58,3,84,278,11,29637.07,10.13,client,impayée
7877,67108.9,0,55,213,4,29176.47,0.69,client,payée
7878,41769.75,1,20,485,12,88664.46,2.88,client,payée
7879,66486.12,1,16,280,12,101221.35,0.7,client,payée
7880,9253.0,4,24,206,23,161839.91,5.19,client,partielle
7881,10134.52,2,57,310,8,70276.43,6.69,client,impayée
7882,48436.89,1,35,225,20,82575.51,14.71,client,impayée
7883,57214.12,1,25,401,14,31951.69,1.46,client,payée
7884,89342.68,0,7,186,7,55036.27,2.28,client,payée
7885,14942.76,3,25,186,3,15262.55,2.44,client,partielle
7886,83151.55,1,32,405,28,102957.08,0.51,client,payée
7887,24954.5,1,9,333,28,67566.94,8.25,client,partielle
7888,42437.95,1,75,63,25,201075.23,0.43,client,payée
7889,35077.23,3,73,191,28,241096.39,2.07,client,partielle
7890,43014.75,2,77,364,19,97131.48,1.06,client,partielle
7891,19297.07,4,51,371,14,127130.42,5.46,client,impayée
7892,52839.16,0,89,300,19,101164.6,11.8,client,impayée
7893,81156.05,3,24,424,10,96123.84,6.86,client,partielle
7894,46945.73,2,42,75,12,118388.05,7.45,client,partielle
7895,51608.29,3,41,194,29,247689.33,0.41,client,payée
7896,85632.92,0,62,229,18,72897.53,6.72,client,partielle
7897,72075.52,0,21,348,19,93681.34,0.32,client,payée
7898,51593.17,2,46,118,24,150269.77,3.31,client,partielle
7899,29481.09,1,36,195,18,83329.99,5.89,client,partielle
7900,89068.04,3,66,463,13,111168.7,1.47,client,partielle
7901,59816.94,1,25,430,17,160146.55,5.74,client,partielle
7902,26009.02,1,37,152,21,207612.34,10.62,client,impayée
7903,30566.38,0,71,328,24,112569.18,10.52,client,impayée
7904,81297.64,0,10,198,6,24971.72,1.07,client,payée
7905,9193.83,2,70,480,16,52616.69,1.6,client,partielle
7906,99248.76,2,36,489,18,42834.6,5.48,client,partielle
7907,17383.41,0,68,435,28,95651.31,9.2,client,impayée
7908,80626.51,2,30,99,9,38484.6,3.04,client,payée
7909,42503.66,2,66,120,13,66670.49,12.77,client,impayée
7910,51760.54,0,9,254,4,11510.75,4.27,client,payée
7911,88661.8,1,15,205,13,111304.42,1.52,client,payée
7912,44226.56,1,78,476,3,20856.92,0.1,client,payée
7913,56061.91,3,83,362,4,26004.3,8.23,client,impayée
7914,9683.47,2,86,388,19,120881.89,0.49,client,partielle
7915,5223.01,1,53,378,24,103672.09,0.41,client,payée
7916,28255.99,2,82,254,1,9500.34,7.51,client,impayée
7917,69655.39,0,66,159,1,3853.87,0.16,client,payée
7918,16520.16,2,64,449,9,66144.78,9.25,client,impayée
7919,15807.39,0,81,286,23,92571.75,4.57,client,partielle
7920,44041.26,1,88,456,25,247923.94,5.06,client,partielle
7921,66544.52,3,6,40,3,27879.92,13.91,client,impayée
7922,72646.84,3,63,238,3,12349.36,10.08,client,impayée
7923,21952.81,1,80,117,18,178195.74,0.4,client,payée
7924,12560.87,4,29,379,2,14015.35,9.59,client,impayée
7925,94337.72,1,72,14,11,86112.75,5.5,client,partielle
7926,29763.31,0,46,44,9,38369.95,1.9,client,payée
7927,86067.92,1,80,220,2,7455.5,9.6,client,impayée
7928,87031.69,2,75,162,20,177291.05,0.12,client,payée
7929,78389.65,3,59,167,27,113441.38,9.09,client,impayée
7930,21039.19,2,42,132,4,37360.94,4.84,client,partielle
7931,83071.14,1,47,216,9,44398.48,1.51,client,payée
7932,78078.8,3,74,411,14,29024.51,0.03,client,partielle
7933,61688.68,1,57,298,19,128008.78,3.68,client,partielle
7934,37034.19,0,25,139,16,77264.18,2.74,client,payée
7935,29938.32,0,24,374,26,255002.51,9.92,client,partielle
7936,16579.48,1,23,343,14,71312.28,7.75,client,partielle
7937,53426.92,1,37,106,15,67736.21,4.45,client,partielle
7938,60599.78,1,67,288,18,117560.83,0.82,client,payée
7939,39137.2,0,72,123,28,219494.84,6.48,client,partielle
7940,50159.11,3,64,306,15,145981.99,4.5,client,partielle
7941,39533.87,3,23,53,19,48581.45,0.11,client,payée
7942,65895.58,2,32,132,9,48204.62,7.17,client,partielle
7943,90619.62,3,26,147,21,153497.84,8.91,client,impayée
7944,20572.42,1,55,327,21,42834.77,7.45,client,partielle
7945,41233.84,1,67,33,16,94596.21,0.97,client,payée
7946,18382.52,0,66,78,23,194401.83,3.49,client,payée
7947,64369.66,1,33,381,17,40918.54,3.75,client,payée
7948,74242.7,1,78,333,10,47243.75,13.62,client,impayée
7949,93531.71,0,36,454,5,26036.73,12.99,client,impayée
7950,31492.83,2,77,123,9,69572.5,0.32,client,partielle
7951,95270.06,1,29,83,14,61120.52,35.64,client,impayée
7952,11009.95,1,20,55,22,87343.13,7.73,client,partielle
7953,62286.32,3,19,9,28,81872.87,2.35,client,payée
7954,10427.61,1,63,190,24,239208.87,6.8,client,partielle
7955,89908.55,0,52,483,10,57733.3,2.36,client,payée
7956,55331.86,3,22,318,24,57256.66,13.77,client,impayée
7957,68588.09,2,27,497,1,2612.26,2.37,client,partielle
7958,83999.52,4,59,371,24,72567.19,7.26,client,impayée
7959,19279.51,2,46,48,22,81267.02,0.84,client,payée
7960,8666.2,0,7,249,20,158468.04,9.56,client,partielle
7961,88493.71,0,75,346,3,19408.52,4.84,client,partielle
7962,34918.66,0,56,68,16,131412.41,8.24,client,partielle
7963,17253.0,1,15,304,5,10792.73,2.71,client,payée
7964,49503.82,0,59,348,13,53572.06,2.13,client,payée
7965,61839.08,1,29,411,5,26221.03,3.8,client,payée
7966,7942.21,0,80,371,23,124938.53,2.46,client,payée
7967,31115.09,0,85,311,25,60712.02,3.61,client,partielle
7968,8115.99,0,45,172,11,67013.79,2.82,client,payée
7969,44931.86,1,41,327,17,72980.8,1.09,client,payée
7970,90034.5,1,86,436,25,88294.62,18.78,client,impayée
7971,98351.98,0,59,313,3,22107.88,0.08,client,payée
7972,65519.52,1,13,393,22,58757.52,12.99,client,impayée
7973,20355.58,0,40,354,6,53616.37,8.78,client,partielle
7974,91055.69,1,61,264,16,147177.64,2.73,client,partielle
7975,54043.54,1,67,184,20,92085.84,1.94,client,payée
7976,19606.18,3,86,10,2,19790.39,0.9,client,partielle
7977,92564.03,1,24,193,5,26050.67,0.71,client,payée
7978,76959.56,0,89,370,19,184271.93,4.0,client,partielle
7979,74512.0,0,51,456,20,197900.55,0.56,client,payée
7980,72372.17,3,24,256,22,189536.2,3.24,client,partielle
